subscriber_id,p_retain_if_treated,p_retain_if_untreated,uplift_score,segment
JIO10050663,0.99977916,0.9991365,0.0006426573,Sure thing / Lost cause
JIO10030856,0.99921584,0.99118036,0.008035481,Sure thing / Lost cause
JIO10012153,0.99838436,0.9961761,0.0022082329,Sure thing / Lost cause
JIO10057438,0.996618,0.9950841,0.0015338659,Sure thing / Lost cause
JIO10048397,0.99928373,0.99993837,-0.0006546378,Sure thing / Lost cause
JIO10028521,0.9998971,0.9993717,0.00052541494,Sure thing / Lost cause
JIO10027081,0.97207934,0.9992174,-0.027138054,Sleeping dog (do not disturb)
JIO10023424,0.9999448,0.99964213,0.0003026724,Sure thing / Lost cause
JIO10039744,0.99948055,0.99409986,0.00538069,Sure thing / Lost cause
JIO10011385,0.9954579,0.9957467,-0.0002887845,Sure thing / Lost cause
JIO10061317,0.9956528,0.9985708,-0.002918005,Sure thing / Lost cause
JIO10032237,0.99432725,0.9992435,-0.0049162507,Sure thing / Lost cause
JIO10037414,0.9996965,0.9980134,0.001683116,Sure thing / Lost cause
JIO10043260,0.99946207,0.99017453,0.009287536,Sure thing / Lost cause
JIO10033512,0.9962548,0.9919883,0.0042665005,Sure thing / Lost cause
JIO10005955,0.9963731,0.9941051,0.0022680163,Sure thing / Lost cause
JIO10019221,0.99608743,0.9927499,0.0033375025,Sure thing / Lost cause
JIO10039288,0.99949193,0.9996437,-0.00015175343,Sure thing / Lost cause
JIO10025126,0.99330693,0.9808326,0.012474358,Sure thing / Lost cause
JIO10053181,0.9999738,0.99071735,0.0092564225,Sure thing / Lost cause
JIO10057133,0.9999943,0.9998211,0.0001731515,Sure thing / Lost cause
JIO10012396,0.9956124,0.99921465,-0.0036022663,Sure thing / Lost cause
JIO10055363,0.99981886,0.99516606,0.004652798,Sure thing / Lost cause
JIO10047464,0.99982613,0.9924218,0.0074043274,Sure thing / Lost cause
JIO10022090,0.985933,0.68682694,0.29910606,Persuadable
JIO10050668,0.9638318,0.97322726,-0.00939548,Sure thing / Lost cause
JIO10053618,0.99707043,0.9876766,0.009393811,Sure thing / Lost cause
JIO10027116,0.9995896,0.9994734,0.00011622906,Sure thing / Lost cause
JIO10018926,0.9998704,0.9996062,0.0002642274,Sure thing / Lost cause
JIO10010567,0.999206,0.99830675,0.0008992553,Sure thing / Lost cause
JIO10033347,0.99907815,0.9963527,0.002725482,Sure thing / Lost cause
JIO10011218,0.99935,0.9994155,-6.5505505e-05,Sure thing / Lost cause
JIO10008248,0.9999428,0.9989003,0.0010424852,Sure thing / Lost cause
JIO10037862,0.99094146,0.988665,0.0022764802,Sure thing / Lost cause
JIO10049939,0.9804633,0.9993274,-0.018864095,Sure thing / Lost cause
JIO10003858,0.99921036,0.9997161,-0.0005057454,Sure thing / Lost cause
JIO10018714,0.99983346,0.99952614,0.00030732155,Sure thing / Lost cause
JIO10015605,0.9943721,0.9945498,-0.00017768145,Sure thing / Lost cause
JIO10039913,0.17273347,0.71728295,-0.54454947,Sleeping dog (do not disturb)
JIO10013081,0.99967813,0.9997824,-0.000104248524,Sure thing / Lost cause
JIO10048786,0.997813,0.9993236,-0.0015106201,Sure thing / Lost cause
JIO10000998,0.99994457,0.99996173,-1.7166138e-05,Sure thing / Lost cause
JIO10019927,0.9090376,0.9504643,-0.04142672,Sleeping dog (do not disturb)
JIO10034574,0.9999542,0.9994386,0.0005156398,Sure thing / Lost cause
JIO10013386,0.98803115,0.97574276,0.012288392,Sure thing / Lost cause
JIO10011914,0.15890674,0.81828094,-0.6593742,Sleeping dog (do not disturb)
JIO10060795,0.9989479,0.9939668,0.0049811006,Sure thing / Lost cause
JIO10055270,0.99993145,0.9997495,0.00018197298,Sure thing / Lost cause
JIO10024436,0.99998283,0.9999273,5.555153e-05,Sure thing / Lost cause
JIO10042319,0.9965282,0.9991078,-0.0025795698,Sure thing / Lost cause
JIO10002229,0.17392881,0.96140635,-0.78747755,Sleeping dog (do not disturb)
JIO10015001,0.9996377,0.9890638,0.010573924,Sure thing / Lost cause
JIO10059134,0.9999752,0.99409664,0.0058785677,Sure thing / Lost cause
JIO10059104,0.9997174,0.99970406,1.335144e-05,Sure thing / Lost cause
JIO10038000,0.9997844,0.99988604,-0.00010162592,Sure thing / Lost cause
JIO10035173,0.9999862,0.999931,5.51939e-05,Sure thing / Lost cause
JIO10002037,0.9998914,0.99980086,9.0539455e-05,Sure thing / Lost cause
JIO10024404,0.99994826,0.99988127,6.699562e-05,Sure thing / Lost cause
JIO10053577,0.9994574,0.99645233,0.0030050874,Sure thing / Lost cause
JIO10053085,0.9993724,0.9945884,0.0047840476,Sure thing / Lost cause
JIO10004725,0.077894695,0.41471386,-0.33681917,Sleeping dog (do not disturb)
JIO10027977,0.999579,0.99985635,-0.0002773404,Sure thing / Lost cause
JIO10024041,0.99631447,0.9560755,0.040238976,Sure thing / Lost cause
JIO10028073,0.999564,0.99836725,0.001196742,Sure thing / Lost cause
JIO10007714,0.99888164,0.99541664,0.0034649968,Sure thing / Lost cause
JIO10033233,0.99994004,0.9996772,0.00026285648,Sure thing / Lost cause
JIO10046528,0.9998739,0.9999691,-9.524822e-05,Sure thing / Lost cause
JIO10001217,0.9996146,0.9992404,0.00037419796,Sure thing / Lost cause
JIO10059164,0.9992618,0.9922586,0.007003188,Sure thing / Lost cause
JIO10013943,0.99919087,0.9985952,0.0005956888,Sure thing / Lost cause
JIO10062738,0.99998116,0.9995559,0.00042527914,Sure thing / Lost cause
JIO10015060,0.9965384,0.9938008,0.0027375817,Sure thing / Lost cause
JIO10036298,0.9988626,0.9983576,0.00050503016,Sure thing / Lost cause
JIO10006477,0.9505479,0.95515,-0.004602134,Sure thing / Lost cause
JIO10046485,0.97512674,0.99797827,-0.022851527,Sleeping dog (do not disturb)
JIO10013947,0.9999424,0.99999034,-4.7922134e-05,Sure thing / Lost cause
JIO10041580,0.96931297,0.9260618,0.043251157,Sure thing / Lost cause
JIO10027449,0.9999888,0.99982184,0.00016695261,Sure thing / Lost cause
JIO10047721,0.9958566,0.9985821,-0.0027255416,Sure thing / Lost cause
JIO10037320,0.9997774,0.9874479,0.012329459,Sure thing / Lost cause
JIO10043837,0.9999422,0.99944514,0.00049704313,Sure thing / Lost cause
JIO10040202,0.99134177,0.98759913,0.0037426353,Sure thing / Lost cause
JIO10031062,0.8567083,0.898631,-0.04192269,Sleeping dog (do not disturb)
JIO10026745,0.9990428,0.9811272,0.017915606,Sure thing / Lost cause
JIO10001422,0.9999274,0.99841654,0.0015108585,Sure thing / Lost cause
JIO10011674,0.9995999,0.99209434,0.007505536,Sure thing / Lost cause
JIO10007504,0.99998224,0.9989201,0.0010621548,Sure thing / Lost cause
JIO10012324,0.9995427,0.98262656,0.016916156,Sure thing / Lost cause
JIO10036322,0.99558264,0.9768126,0.01877004,Sure thing / Lost cause
JIO10059272,0.986387,0.9943363,-0.007949293,Sure thing / Lost cause
JIO10031002,0.999318,0.9940474,0.0052706003,Sure thing / Lost cause
JIO10035727,0.9998909,0.99856865,0.0013222694,Sure thing / Lost cause
JIO10047974,0.999997,0.9997693,0.00022774935,Sure thing / Lost cause
JIO10056738,0.9973596,0.9462634,0.0510962,Persuadable
JIO10032812,0.99380916,0.9846736,0.009135544,Sure thing / Lost cause
JIO10056821,0.9905909,0.9177637,0.07282716,Persuadable
JIO10063343,0.9996619,0.94604856,0.053613365,Persuadable
JIO10004940,0.9997265,0.9977982,0.0019282699,Sure thing / Lost cause
JIO10044524,0.9722324,0.9929264,-0.020694017,Sleeping dog (do not disturb)
JIO10021114,0.99980026,0.9998522,-5.1915646e-05,Sure thing / Lost cause
JIO10009608,0.99552506,0.9903627,0.0051623583,Sure thing / Lost cause
JIO10005686,0.9993285,0.9982211,0.0011073947,Sure thing / Lost cause
JIO10042774,0.9924908,0.99956065,-0.007069826,Sure thing / Lost cause
JIO10040479,0.9996039,0.99720556,0.0023983717,Sure thing / Lost cause
JIO10042997,0.99988866,0.99915946,0.0007292032,Sure thing / Lost cause
JIO10036221,0.9999155,0.99097896,0.008936524,Sure thing / Lost cause
JIO10040159,0.99999,0.9997509,0.00023907423,Sure thing / Lost cause
JIO10041492,0.99964964,0.9996001,4.953146e-05,Sure thing / Lost cause
JIO10061828,0.9430464,0.95352656,-0.0104801655,Sure thing / Lost cause
JIO10015016,0.99147636,0.9971404,-0.0056640506,Sure thing / Lost cause
JIO10020958,0.9990963,0.9976593,0.0014369488,Sure thing / Lost cause
JIO10061717,0.99888176,0.989915,0.008966744,Sure thing / Lost cause
JIO10016337,0.99936205,0.9994831,-0.00012105703,Sure thing / Lost cause
JIO10052803,0.9999231,0.9961939,0.0037292242,Sure thing / Lost cause
JIO10063955,0.9997466,0.9881143,0.011632323,Sure thing / Lost cause
JIO10060502,0.9850612,0.98764914,-0.0025879145,Sure thing / Lost cause
JIO10034635,0.9531872,0.9350111,0.018176138,Sure thing / Lost cause
JIO10060675,0.97211254,0.98212034,-0.010007799,Sure thing / Lost cause
JIO10005625,0.99493563,0.979618,0.015317619,Sure thing / Lost cause
JIO10058815,0.9991136,0.98700964,0.012103975,Sure thing / Lost cause
JIO10042724,0.97550064,0.9937289,-0.018228233,Sure thing / Lost cause
JIO10001362,0.9928611,0.99855775,-0.0056966543,Sure thing / Lost cause
JIO10011331,0.99532974,0.99824655,-0.002916813,Sure thing / Lost cause
JIO10038472,0.9285066,0.8262236,0.102283,Persuadable
JIO10029251,0.9997265,0.999511,0.00021547079,Sure thing / Lost cause
JIO10016074,0.99739194,0.9991999,-0.0018079877,Sure thing / Lost cause
JIO10002576,0.9997391,0.99955827,0.00018084049,Sure thing / Lost cause
JIO10025351,0.757836,0.94574106,-0.18790507,Sleeping dog (do not disturb)
JIO10000299,0.9988696,0.9996629,-0.0007932782,Sure thing / Lost cause
JIO10031411,0.9999943,0.9999082,8.606911e-05,Sure thing / Lost cause
JIO10041797,0.9999058,0.9982027,0.0017031431,Sure thing / Lost cause
JIO10018501,0.999887,0.9999654,-7.843971e-05,Sure thing / Lost cause
JIO10052600,0.99999917,0.99987805,0.00012111664,Sure thing / Lost cause
JIO10045782,0.99868697,0.9995741,-0.00088715553,Sure thing / Lost cause
JIO10035226,0.9999839,0.99820507,0.001778841,Sure thing / Lost cause
JIO10007782,0.999995,0.9994678,0.0005272031,Sure thing / Lost cause
JIO10049737,0.99998415,0.9998547,0.00012946129,Sure thing / Lost cause
JIO10033770,0.9792219,0.9772933,0.0019285679,Sure thing / Lost cause
JIO10022265,0.99987066,0.99680007,0.0030705929,Sure thing / Lost cause
JIO10022603,0.97800684,0.9591614,0.018845439,Sure thing / Lost cause
JIO10011525,0.99858665,0.989995,0.008591652,Sure thing / Lost cause
JIO10008391,0.9529531,0.9610648,-0.008111715,Sure thing / Lost cause
JIO10052364,0.9996315,0.99986184,-0.00023031235,Sure thing / Lost cause
JIO10057134,0.9999957,0.9996152,0.00038051605,Sure thing / Lost cause
JIO10057829,0.90990835,0.9448412,-0.03493285,Sleeping dog (do not disturb)
JIO10000132,0.99989927,0.9993351,0.00056415796,Sure thing / Lost cause
JIO10016830,0.99835783,0.9971167,0.0012411475,Sure thing / Lost cause
JIO10039637,0.9996536,0.9831654,0.016488194,Sure thing / Lost cause
JIO10054200,0.9974982,0.9860095,0.011488736,Sure thing / Lost cause
JIO10021525,0.99825484,0.99648273,0.0017721057,Sure thing / Lost cause
JIO10043306,0.9996481,0.9998722,-0.00022411346,Sure thing / Lost cause
JIO10055820,0.97258085,0.99930596,-0.026725113,Sleeping dog (do not disturb)
JIO10061709,0.99110126,0.99867165,-0.007570386,Sure thing / Lost cause
JIO10003340,0.9999181,0.9980433,0.0018748045,Sure thing / Lost cause
JIO10033315,0.8745869,0.96740985,-0.09282297,Sleeping dog (do not disturb)
JIO10005728,0.98218507,0.9653494,0.01683569,Sure thing / Lost cause
JIO10040579,0.06847241,0.93863076,-0.8701584,Sleeping dog (do not disturb)
JIO10015249,0.996523,0.9919689,0.004554093,Sure thing / Lost cause
JIO10043764,0.9857141,0.9363573,0.04935676,Sure thing / Lost cause
JIO10045746,0.99983275,0.9997452,8.755922e-05,Sure thing / Lost cause
JIO10034630,0.99793637,0.99604505,0.001891315,Sure thing / Lost cause
JIO10011924,0.9997389,0.996723,0.0030158758,Sure thing / Lost cause
JIO10054396,0.9999794,0.99994195,3.7431717e-05,Sure thing / Lost cause
JIO10044523,0.99998224,0.9996306,0.0003516674,Sure thing / Lost cause
JIO10057870,0.9868541,0.97941566,0.0074384212,Sure thing / Lost cause
JIO10008476,0.999845,0.9996313,0.00021374226,Sure thing / Lost cause
JIO10043819,0.9418362,0.91681904,0.025017142,Sure thing / Lost cause
JIO10019980,0.9992343,0.9919922,0.007242143,Sure thing / Lost cause
JIO10034433,0.999884,0.9997212,0.00016278028,Sure thing / Lost cause
JIO10056313,0.97179246,0.99465007,-0.022857606,Sleeping dog (do not disturb)
JIO10025345,0.99999726,0.9999052,9.202957e-05,Sure thing / Lost cause
JIO10041037,0.99421036,0.99963653,-0.0054261684,Sure thing / Lost cause
JIO10054399,0.9990977,0.9948543,0.0042434335,Sure thing / Lost cause
JIO10039180,0.99985206,0.999353,0.0004990697,Sure thing / Lost cause
JIO10056210,0.99998116,0.99999225,-1.1086464e-05,Sure thing / Lost cause
JIO10054838,0.9997441,0.98785,0.011894107,Sure thing / Lost cause
JIO10062846,0.99929607,0.9971751,0.0021209717,Sure thing / Lost cause
JIO10022537,0.9999076,0.98460686,0.015300751,Sure thing / Lost cause
JIO10035821,0.9907967,0.98355305,0.0072436333,Sure thing / Lost cause
JIO10041236,0.99988925,0.99914765,0.000741601,Sure thing / Lost cause
JIO10055672,0.973666,0.9114066,0.062259436,Persuadable
JIO10026972,0.99789774,0.9924638,0.005433917,Sure thing / Lost cause
JIO10013471,0.9999254,0.9976228,0.002302587,Sure thing / Lost cause
JIO10021005,0.999845,0.99987864,-3.361702e-05,Sure thing / Lost cause
JIO10016805,0.9999409,0.9999275,1.335144e-05,Sure thing / Lost cause
JIO10002133,0.99978584,0.9999888,-0.00020295382,Sure thing / Lost cause
JIO10036235,0.9999976,0.99998486,1.2755394e-05,Sure thing / Lost cause
JIO10045274,0.98777676,0.35460728,0.6331695,Persuadable
JIO10036464,0.9995956,0.9981762,0.0014193654,Sure thing / Lost cause
JIO10056245,0.9999927,0.99976426,0.0002284646,Sure thing / Lost cause
JIO10062864,0.997521,0.99434537,0.0031756163,Sure thing / Lost cause
JIO10018725,0.99846554,0.9976973,0.00076824427,Sure thing / Lost cause
JIO10052711,0.9990828,0.99657154,0.002511263,Sure thing / Lost cause
JIO10044420,0.9990044,0.99581486,0.0031895638,Sure thing / Lost cause
JIO10041096,0.9971757,0.99405235,0.003123343,Sure thing / Lost cause
JIO10013003,0.98412895,0.9873344,-0.0032054186,Sure thing / Lost cause
JIO10003737,0.9823376,0.997795,-0.015457392,Sure thing / Lost cause
JIO10030437,0.99644476,0.9856377,0.010807037,Sure thing / Lost cause
JIO10005629,0.99080455,0.9959454,-0.005140841,Sure thing / Lost cause
JIO10011112,0.99995136,0.9997054,0.00024598837,Sure thing / Lost cause
JIO10044387,0.9999746,0.9991756,0.00079900026,Sure thing / Lost cause
JIO10001886,0.9988951,0.99906164,-0.00016653538,Sure thing / Lost cause
JIO10007738,0.3358259,0.48546782,-0.14964193,Sleeping dog (do not disturb)
JIO10000867,0.9993686,0.9995053,-0.00013667345,Sure thing / Lost cause
JIO10034040,0.99988234,0.99969196,0.00019037724,Sure thing / Lost cause
JIO10042972,0.99997413,0.999863,0.00011110306,Sure thing / Lost cause
JIO10006843,0.9997317,0.9988399,0.0008918047,Sure thing / Lost cause
JIO10005119,0.9960984,0.37192193,0.6241765,Persuadable
JIO10050287,0.99994016,0.99985254,8.761883e-05,Sure thing / Lost cause
JIO10012406,0.9999945,0.99993443,6.0081482e-05,Sure thing / Lost cause
JIO10005382,0.9972344,0.9966536,0.00058078766,Sure thing / Lost cause
JIO10017311,0.9993438,0.9643446,0.03499919,Sure thing / Lost cause
JIO10054120,0.959382,0.76003236,0.19934964,Persuadable
JIO10058323,0.020384207,0.6622359,-0.6418517,Sleeping dog (do not disturb)
JIO10013074,0.9994072,0.99896884,0.00043833256,Sure thing / Lost cause
JIO10022961,0.9999883,0.99947804,0.00051027536,Sure thing / Lost cause
JIO10028961,0.99997175,0.9996412,0.00033056736,Sure thing / Lost cause
JIO10033324,0.9977246,0.995567,0.002157569,Sure thing / Lost cause
JIO10053120,0.9998534,0.9999182,-6.484985e-05,Sure thing / Lost cause
JIO10035575,0.9996105,0.96586454,0.033745944,Sure thing / Lost cause
JIO10062770,0.9518558,0.67076623,0.28108954,Persuadable
JIO10051531,0.99996555,0.9975255,0.0024400353,Sure thing / Lost cause
JIO10019319,0.999577,0.99936455,0.00021243095,Sure thing / Lost cause
JIO10048697,0.99985397,0.99640095,0.0034530163,Sure thing / Lost cause
JIO10001383,0.99209714,0.9755746,0.016522527,Sure thing / Lost cause
JIO10013710,0.99975103,0.9987569,0.0009941459,Sure thing / Lost cause
JIO10026561,0.9997762,0.9998702,-9.3996525e-05,Sure thing / Lost cause
JIO10061175,0.9842567,0.956008,0.028248668,Sure thing / Lost cause
JIO10063821,0.99923944,0.9986142,0.0006252527,Sure thing / Lost cause
JIO10032900,0.99986506,0.9987016,0.0011634827,Sure thing / Lost cause
JIO10022874,0.03427726,0.48047635,-0.4461991,Sleeping dog (do not disturb)
JIO10001118,0.99999595,0.99978656,0.00020939112,Sure thing / Lost cause
JIO10051485,0.99902475,0.9999033,-0.00087857246,Sure thing / Lost cause
JIO10060299,0.99991596,0.99984896,6.699562e-05,Sure thing / Lost cause
JIO10026462,0.99979633,0.9998522,-5.5849552e-05,Sure thing / Lost cause
JIO10003472,0.9999269,0.9962872,0.003639698,Sure thing / Lost cause
JIO10042728,0.9994462,0.9786702,0.020776033,Sure thing / Lost cause
JIO10041552,0.9999746,0.9999281,4.6491623e-05,Sure thing / Lost cause
JIO10012087,0.9999362,0.99841726,0.0015189648,Sure thing / Lost cause
JIO10021648,0.9999865,0.9999982,-1.168251e-05,Sure thing / Lost cause
JIO10060604,0.99997294,0.99996376,9.179115e-06,Sure thing / Lost cause
JIO10023977,0.9990621,0.9998871,-0.0008249879,Sure thing / Lost cause
JIO10048705,0.99999285,0.99998486,7.987022e-06,Sure thing / Lost cause
JIO10031495,0.9997414,0.99988127,-0.0001398921,Sure thing / Lost cause
JIO10048863,0.9999925,0.99826235,0.001730144,Sure thing / Lost cause
JIO10050533,0.9967602,0.99343574,0.003324449,Sure thing / Lost cause
JIO10022998,0.99894744,0.99724627,0.0017011762,Sure thing / Lost cause
JIO10016968,0.9998654,0.99672747,0.0031379461,Sure thing / Lost cause
JIO10025608,0.98842794,0.9570837,0.031344235,Sure thing / Lost cause
JIO10013532,0.26805905,0.30806887,-0.040009826,Sleeping dog (do not disturb)
JIO10023818,0.99974006,0.9982547,0.0014853477,Sure thing / Lost cause
JIO10028455,0.9782031,0.99690044,-0.018697321,Sure thing / Lost cause
JIO10019752,0.9997873,0.9994562,0.0003310442,Sure thing / Lost cause
JIO10047173,0.99697757,0.9949084,0.0020691752,Sure thing / Lost cause
JIO10063182,0.9996012,0.9928161,0.0067850947,Sure thing / Lost cause
JIO10017376,0.9749042,0.6268808,0.34802336,Persuadable
JIO10028205,0.99938965,0.9949727,0.0044169426,Sure thing / Lost cause
JIO10020022,0.36487767,0.4515662,-0.08668852,Sleeping dog (do not disturb)
JIO10012931,0.98670757,0.97396326,0.0127443075,Sure thing / Lost cause
JIO10060064,0.8611418,0.9153774,-0.054235578,Sleeping dog (do not disturb)
JIO10058076,0.9999286,0.99931777,0.0006108284,Sure thing / Lost cause
JIO10021708,0.9997253,0.99671555,0.0030097365,Sure thing / Lost cause
JIO10014584,0.68731636,0.37665144,0.31066492,Persuadable
JIO10059943,0.99221027,0.90327847,0.0889318,Persuadable
JIO10014818,0.99766684,0.9004109,0.097255945,Persuadable
JIO10054925,0.99132687,0.99380857,-0.002481699,Sure thing / Lost cause
JIO10025341,0.9438324,0.916227,0.027605414,Sure thing / Lost cause
JIO10022011,0.9394707,0.99494755,-0.055476844,Sleeping dog (do not disturb)
JIO10040402,0.9977884,0.9748498,0.02293861,Sure thing / Lost cause
JIO10042653,0.99997795,0.9999907,-1.2755394e-05,Sure thing / Lost cause
JIO10054518,0.9999583,0.9998247,0.00013357401,Sure thing / Lost cause
