customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_code,customer_segment
3825.0,8,111,13463.199999999999,4,5,5,455,Champions
1775.0,33,100,13459.82,2,4,5,245,"At Risk"
4082.0,2,96,13458.189999999995,5,4,5,545,Champions
1457.0,3,104,13457.259999999995,5,5,5,555,Champions
2174.0,2,111,13456.029999999997,5,5,5,555,Champions
3364.0,15,114,13450.939999999997,3,5,5,355,Loyal
2190.0,13,100,13450,3,4,5,345,Loyal
552.0,18,98,13445.850000000002,3,4,5,345,Loyal
1682.0,8,116,13443.779999999997,4,5,5,455,Champions
781.0,3,110,13442.810000000001,5,5,5,555,Champions
2796.0,46,106,13442.25,1,5,5,155,"At Risk"
4380.0,0,109,13429.94,5,5,5,555,Champions
1071.0,4,104,13428.779999999995,4,5,5,455,Champions
4864.0,26,94,13426.090000000002,2,3,5,235,"At Risk"
3489.0,9,98,13417.490000000002,4,4,5,445,Champions
3439.0,5,106,13417.360000000004,4,5,5,455,Champions
4850.0,12,99,13415.709999999997,3,4,5,345,Loyal
764.0,0,108,13414.549999999992,5,5,5,555,Champions
4824.0,19,100,13414.429999999998,3,4,5,345,Loyal
2809.0,46,102,13406.66,1,5,5,155,"At Risk"
2730.0,17,112,13405.570000000002,3,5,5,355,Loyal
4669.0,19,109,13403.179999999997,3,5,5,355,Loyal
3830.0,27,99,13401.539999999995,2,4,5,245,"At Risk"
4893.0,4,100,13387.919999999996,5,4,5,545,Champions
437.0,31,88,13386.590000000004,2,2,5,225,Lost
3310.0,9,109,13384.800000000001,4,5,5,455,Champions
2137.0,3,106,13380.249999999998,5,5,5,555,Champions
4577.0,85,109,13378.009999999987,1,5,5,155,"At Risk"
1195.0,8,105,13376.289999999999,4,5,5,455,Champions
660.0,2,98,13372.219999999996,5,4,5,545,Champions
2869.0,67,91,13371.739999999993,1,2,5,125,Lost
3799.0,46,104,13369.830000000002,1,5,5,155,"At Risk"
3426.0,32,95,13363.22,2,3,5,235,"At Risk"
3253.0,21,108,13362.509999999995,3,5,5,355,Loyal
2986.0,13,105,13358.569999999998,3,5,5,355,Loyal
1548.0,26,97,13358.470000000001,2,4,5,245,"At Risk"
1049.0,14,105,13358.05,3,5,5,355,Loyal
3513.0,67,93,13357.320000000002,1,3,5,135,"At Risk"
4796.0,20,107,13352.099999999997,3,5,5,355,Loyal
2939.0,11,91,13351.039999999999,4,3,5,435,Others
1815.0,24,98,13350.759999999995,2,4,5,245,"At Risk"
2129.0,42,100,13349.550000000003,1,4,5,145,"At Risk"
2965.0,2,100,13349.179999999995,5,4,5,545,Champions
1699.0,32,114,13348.690000000004,2,5,5,255,"At Risk"
1840.0,0,115,13347.27,5,5,5,555,Champions
766.0,3,93,13347.050000000001,5,3,5,535,Others
1273.0,4,94,13343.879999999994,4,3,5,435,Others
3083.0,18,109,13342.059999999998,3,5,5,355,Loyal
1130.0,71,97,13339.800000000001,1,4,5,145,"At Risk"
3263.0,83,95,13337.429999999998,1,3,5,135,"At Risk"
2849.0,1,105,13336.649999999994,5,5,5,555,Champions
2445.0,62,98,13334.429999999995,1,4,5,145,"At Risk"
632.0,12,90,13334.380000000001,3,2,5,325,Others
3458.0,52,106,13333.999999999998,1,5,5,155,"At Risk"
3473.0,66,103,13330.319999999996,1,5,5,155,"At Risk"
1633.0,25,101,13324.079999999994,2,4,5,245,"At Risk"
4530.0,15,101,13323.999999999998,3,4,5,345,Loyal
1026.0,61,99,13323.670000000004,1,4,5,145,"At Risk"
4813.0,3,111,13322.100000000002,5,5,5,555,Champions
978.0,9,96,13321.149999999996,4,4,5,445,Champions
4624.0,31,107,13317.049999999997,2,5,5,255,"At Risk"
942.0,12,91,13316.999999999998,3,3,5,335,Others
927.0,2,101,13314.36,5,5,5,555,Champions
1503.0,2,100,13310.659999999998,5,4,5,545,Champions
4181.0,48,94,13309.979999999998,1,3,5,135,"At Risk"
3293.0,8,110,13308.250000000004,4,5,5,455,Champions
1248.0,72,111,13307.35999999999,1,5,5,155,"At Risk"
4668.0,15,111,13303.290000000005,3,5,5,355,Loyal
464.0,8,94,13301.780000000004,4,3,5,435,Others
4839.0,0,106,13291.42,5,5,5,555,Champions
3820.0,14,119,13289.020000000002,3,5,5,355,Loyal
20.0,3,90,13282.6,5,2,5,525,Others
2727.0,123,101,13280.749999999998,1,4,5,145,"At Risk"
2934.0,46,86,13278.350000000002,1,2,5,125,Lost
124.0,9,84,13278.14,4,1,5,415,Others
3156.0,4,95,13271.689999999997,5,3,5,535,Others
974.0,19,102,13271.040000000005,3,5,5,355,Loyal
410.0,31,103,13266.509999999995,2,5,5,255,"At Risk"
2036.0,3,104,13266.029999999988,5,5,5,555,Champions
3515.0,0,91,13262.310000000003,5,2,5,525,Others
4525.0,13,94,13261.410000000003,3,3,5,335,Others
3467.0,1,106,13260.199999999995,5,5,5,555,Champions
3568.0,12,101,13260.029999999999,3,4,5,345,Loyal
3170.0,1,90,13259.530000000002,5,2,5,525,Others
3585.0,23,104,13256.189999999997,2,5,5,255,"At Risk"
2340.0,8,98,13253.680000000002,4,4,5,445,Champions
2156.0,6,101,13251.239999999998,4,4,5,445,Champions
2272.0,40,99,13250.919999999996,1,4,5,145,"At Risk"
2659.0,12,117,13248.900000000003,3,5,5,355,Loyal
2390.0,32,102,13247.620000000003,2,5,5,255,"At Risk"
4867.0,15,99,13243.880000000001,3,4,5,345,Loyal
487.0,39,91,13241.329999999996,1,2,5,125,Lost
2226.0,4,102,13240.75,5,5,5,555,Champions
1156.0,15,109,13238.230000000001,3,5,5,355,Loyal
1791.0,34,92,13237.079999999998,2,3,5,235,"At Risk"
444.0,47,97,13234.699999999999,1,4,5,145,"At Risk"
58.0,69,93,13234.210000000001,1,3,5,135,"At Risk"
3387.0,34,110,13232.57,2,5,5,255,"At Risk"
1309.0,19,102,13232.100000000002,3,5,5,355,Loyal
2346.0,19,103,13231.3,3,5,5,355,Loyal
1099.0,76,110,13229.329999999996,1,5,5,155,"At Risk"
4643.0,10,89,13228.020000000004,4,2,5,425,Others
1276.0,12,111,13226.96,3,5,5,355,Loyal
3860.0,5,99,13226.349999999997,4,4,5,445,Champions
2911.0,7,91,13224.199999999999,4,3,5,435,Others
3071.0,37,103,13223.899999999992,2,5,5,255,"At Risk"
2244.0,53,99,13222.460000000001,1,4,5,145,"At Risk"
2385.0,14,94,13219.069999999998,3,3,5,335,Others
134.0,83,100,13217.929999999995,1,4,5,145,"At Risk"
1305.0,50,99,13216.919999999998,1,4,5,145,"At Risk"
4211.0,3,90,13216.230000000001,5,2,5,525,Others
1315.0,54,98,13216.09,1,4,5,145,"At Risk"
4335.0,8,99,13215.830000000002,4,4,5,445,Champions
1589.0,5,110,13214.539999999997,4,5,5,455,Champions
2380.0,2,113,13214.179999999998,5,5,5,555,Champions
970.0,58,112,13213.479999999996,1,5,5,155,"At Risk"
2317.0,32,93,13211.869999999997,2,3,5,235,"At Risk"
3419.0,41,91,13208.240000000003,1,2,5,125,Lost
3706.0,30,90,13204.079999999998,2,2,5,225,Lost
3446.0,5,100,13201.740000000002,4,4,5,445,Champions
2521.0,11,107,13199.45,4,5,5,455,Champions
4871.0,16,112,13199.13,3,5,5,355,Loyal
85.0,22,97,13197.869999999999,3,4,5,345,Loyal
3189.0,49,87,13197.49,1,2,5,125,Lost
315.0,1,94,13194.429999999993,5,3,5,535,Others
1940.0,4,103,13194.36,5,5,5,555,Champions
3007.0,9,95,13190.399999999994,4,3,5,435,Others
3051.0,26,106,13189.269999999999,2,5,5,255,"At Risk"
4175.0,59,98,13187.119999999995,1,4,5,145,"At Risk"
4067.0,101,104,13186.869999999997,1,5,5,155,"At Risk"
4922.0,15,100,13185.759999999997,3,4,5,345,Loyal
1389.0,3,103,13185.109999999999,5,5,5,555,Champions
798.0,41,95,13180.380000000005,1,3,5,135,"At Risk"
4152.0,14,95,13180.249999999996,3,3,5,335,Others
3485.0,3,92,13176.210000000005,5,3,5,535,Others
665.0,11,92,13175.069999999996,4,3,5,435,Others
3780.0,1,105,13174.390000000001,5,5,5,555,Champions
1832.0,25,108,13173.889999999996,2,5,5,255,"At Risk"
2982.0,39,91,13173.63,1,2,5,125,Lost
364.0,33,98,13171.16,2,4,5,245,"At Risk"
571.0,1,103,13171.130000000003,5,5,5,555,Champions
1493.0,1,87,13169.540000000003,5,2,5,525,Others
4762.0,6,93,13165.190000000002,4,3,5,435,Others
3464.0,23,94,13163.319999999994,2,3,5,235,"At Risk"
733.0,6,91,13161.089999999995,4,3,5,435,Others
3733.0,53,108,13158.480000000005,1,5,5,155,"At Risk"
3602.0,41,96,13156.659999999993,1,3,5,135,"At Risk"
2292.0,4,104,13156.130000000001,5,5,5,555,Champions
4986.0,11,106,13155.95,4,5,5,455,Champions
4313.0,69,98,13154.459999999997,1,4,5,145,"At Risk"
3073.0,3,104,13153.749999999998,5,5,5,555,Champions
3870.0,6,91,13152.539999999999,4,3,5,435,Others
4440.0,23,98,13152.28,2,4,5,245,"At Risk"
4860.0,16,100,13149.27,3,4,5,345,Loyal
324.0,0,111,13144.879999999996,5,5,5,555,Champions
38.0,6,78,13144.129999999997,4,1,5,415,Others
4826.0,8,120,13141.720000000003,4,5,5,455,Champions
1893.0,22,103,13140.960000000006,2,5,5,255,"At Risk"
2434.0,66,94,13140.62,1,3,5,135,"At Risk"
4487.0,12,102,13132.559999999996,3,5,5,355,Loyal
3656.0,70,87,13131.51,1,2,5,125,Lost
308.0,12,88,13124.23,3,2,5,325,Others
2069.0,9,98,13121.809999999996,4,4,5,445,Champions
4418.0,17,104,13119.97,3,5,5,355,Loyal
3412.0,11,95,13119.1,4,3,5,435,Others
1485.0,8,100,13111.899999999998,4,4,5,445,Champions
1007.0,20,91,13111.8,3,3,5,335,Others
3784.0,22,91,13108.949999999995,3,3,5,335,Others
2152.0,2,96,13107.470000000003,5,4,5,545,Champions
682.0,25,98,13104.659999999998,2,4,5,245,"At Risk"
4488.0,4,96,13104.380000000003,5,4,5,545,Champions
3416.0,26,90,13101.84,2,2,5,225,Lost
502.0,2,91,13096.65,5,3,5,535,Others
3413.0,7,100,13095.049999999996,4,4,5,445,Champions
727.0,62,98,13092.090000000002,1,4,5,145,"At Risk"
633.0,6,107,13087.600000000002,4,5,5,455,Champions
3037.0,18,107,13086.02,3,5,5,355,Loyal
4819.0,9,93,13081.349999999999,4,3,5,435,Others
3144.0,23,90,13080.719999999998,2,2,5,225,Lost
3791.0,16,90,13080.630000000003,3,2,5,325,Others
2059.0,21,103,13074.869999999994,3,5,5,355,Loyal
67.0,33,98,13073.350000000006,2,4,5,245,"At Risk"
2843.0,2,86,13073.280000000004,5,2,5,525,Others
545.0,3,92,13071.589999999995,5,3,5,535,Others
1951.0,0,93,13070.419999999996,5,3,5,535,Others
2056.0,10,94,13069.24,4,3,5,435,Others
3228.0,0,94,13066.079999999998,5,3,5,535,Others
4433.0,24,115,13064.740000000005,2,5,5,255,"At Risk"
1056.0,11,99,13064.339999999998,3,4,5,345,Loyal
2987.0,20,97,13061.800000000003,3,4,5,345,Loyal
3306.0,5,99,13059.769999999999,4,4,5,445,Champions
4991.0,2,102,13052.56,5,5,5,555,Champions
1564.0,20,79,13049.69,3,1,5,315,Others
4877.0,12,96,13049.039999999995,3,4,5,345,Loyal
3265.0,9,108,13048.149999999998,4,5,5,455,Champions
3978.0,14,111,13046.020000000004,3,5,5,355,Loyal
647.0,15,107,13041.4,3,5,5,355,Loyal
4114.0,10,107,13039.179999999997,4,5,5,455,Champions
1317.0,16,99,13038.499999999996,3,4,5,345,Loyal
2279.0,31,101,13036.089999999995,2,4,5,245,"At Risk"
1576.0,7,107,13034.140000000003,4,5,5,455,Champions
157.0,11,94,13031.73,3,3,5,335,Others
1641.0,12,91,13027.84,3,3,5,335,Others
2199.0,20,86,13027.45,3,2,5,325,Others
899.0,15,92,13023.680000000002,3,3,5,335,Others
4367.0,51,91,13022.73,1,2,5,125,Lost
1550.0,0,106,13021.960000000008,5,5,5,555,Champions
1496.0,19,90,13021.81,3,2,5,325,Others
1291.0,53,96,13014.100000000002,1,3,5,135,"At Risk"
2052.0,24,107,13013.98999999999,2,5,5,255,"At Risk"
3015.0,24,96,13012.100000000002,2,3,5,235,"At Risk"
2134.0,42,97,13010.770000000006,1,4,5,145,"At Risk"
242.0,3,98,13010.57,5,4,5,545,Champions
2246.0,14,91,13006.459999999997,3,3,5,335,Others
4758.0,30,103,13005.659999999998,2,5,5,255,"At Risk"
2225.0,10,114,13004.570000000005,4,5,5,455,Champions
1314.0,9,115,13004.369999999997,4,5,5,455,Champions
4506.0,31,98,13001.450000000003,2,4,5,245,"At Risk"
2014.0,34,98,13000.379999999996,2,4,5,245,"At Risk"
1375.0,4,109,13000.180000000002,4,5,5,455,Champions
1631.0,32,107,12998.440000000004,2,5,5,255,"At Risk"
2844.0,48,87,12996.569999999998,1,2,5,125,Lost
4081.0,18,91,12996.540000000003,3,3,5,335,Others
672.0,6,105,12994.08,4,5,5,455,Champions
932.0,52,96,12993.449999999999,1,3,5,135,"At Risk"
2949.0,3,98,12991.459999999994,5,4,5,545,Champions
3145.0,52,105,12990.520000000006,1,5,5,155,"At Risk"
2113.0,27,106,12988.469999999996,2,5,5,255,"At Risk"
4350.0,73,93,12985.96,1,3,5,135,"At Risk"
2088.0,43,90,12984.160000000009,1,2,5,125,Lost
2037.0,64,100,12983.589999999991,1,4,5,145,"At Risk"
2228.0,4,90,12982.83,5,2,5,525,Others
4280.0,6,92,12980.609999999997,4,3,5,435,Others
475.0,0,102,12979.749999999989,5,5,5,555,Champions
1822.0,8,105,12975.64,4,5,5,455,Champions
4288.0,11,98,12974.550000000003,4,4,5,445,Champions
1845.0,22,92,12972.570000000005,2,3,5,235,"At Risk"
2842.0,0,104,12966.9,5,5,5,555,Champions
604.0,12,99,12964.799999999996,3,4,5,345,Loyal
2992.0,7,84,12964.059999999996,4,1,5,415,Others
3752.0,13,109,12959.639999999998,3,5,5,355,Loyal
3520.0,0,92,12958.499999999993,5,3,5,535,Others
1183.0,42,106,12957.709999999997,1,5,5,155,"At Risk"
1572.0,17,98,12957.310000000003,3,4,5,345,Loyal
2792.0,12,109,12956.150000000007,3,5,5,355,Loyal
2235.0,22,113,12954.790000000003,3,5,5,355,Loyal
2800.0,10,102,12954.619999999994,4,5,5,455,Champions
606.0,59,97,12953.31,1,4,5,145,"At Risk"
2164.0,4,94,12948.360000000004,5,3,5,535,Others
4956.0,29,116,12947.039999999995,2,5,5,255,"At Risk"
86.0,6,104,12946.420000000006,4,5,5,455,Champions
4774.0,35,101,12945.989999999994,2,4,5,245,"At Risk"
897.0,5,103,12945.880000000003,4,5,5,455,Champions
240.0,34,96,12945.599999999995,2,3,5,235,"At Risk"
667.0,4,108,12945.35,5,5,5,555,Champions
2518.0,0,109,12944.930000000002,5,5,5,555,Champions
2887.0,4,102,12944.810000000005,5,5,5,555,Champions
2065.0,26,99,12940.730000000003,2,4,5,245,"At Risk"
2860.0,1,85,12935.61,5,1,5,515,Others
4803.0,9,98,12935.47,4,4,5,445,Champions
4667.0,3,92,12934.380000000001,5,3,5,535,Others
2408.0,4,111,12931.000000000002,5,5,5,555,Champions
2714.0,2,96,12928.7,5,4,5,545,Champions
3053.0,43,100,12926.720000000001,1,4,5,145,"At Risk"
1969.0,9,86,12926.670000000002,4,2,5,425,Others
4639.0,18,100,12923.429999999998,3,4,5,345,Loyal
1261.0,7,119,12918.75,4,5,5,455,Champions
922.0,20,101,12918.099999999993,3,4,5,345,Loyal
247.0,36,108,12917.570000000003,2,5,5,255,"At Risk"
1311.0,3,107,12914.210000000001,5,5,5,555,Champions
779.0,46,109,12912.92,1,5,5,155,"At Risk"
1450.0,9,100,12912.389999999996,4,4,5,445,Champions
4745.0,21,91,12910.669999999996,3,3,5,335,Others
2374.0,22,97,12910.260000000004,3,4,5,345,Loyal
2160.0,66,92,12910.000000000004,1,3,5,135,"At Risk"
3225.0,27,101,12908.64,2,4,5,245,"At Risk"
2222.0,19,116,12905.74,3,5,5,355,Loyal
675.0,43,87,12904.82,1,2,5,125,Lost
1218.0,61,95,12904.749999999993,1,3,5,135,"At Risk"
4704.0,12,104,12903.549999999996,3,5,5,355,Loyal
782.0,22,93,12901.530000000002,3,3,5,335,Others
2638.0,19,94,12901.09,3,3,5,335,Others
2534.0,37,110,12896.67,2,5,5,255,"At Risk"
2967.0,1,98,12895.92,5,4,5,545,Champions
3942.0,64,90,12894.169999999998,1,2,5,125,Lost
4382.0,6,99,12893.729999999998,4,4,5,445,Champions
442.0,52,114,12892.73,1,5,5,155,"At Risk"
4444.0,22,103,12890.849999999999,3,5,5,355,Loyal
1489.0,0,107,12890.530000000002,5,5,5,555,Champions
4584.0,26,102,12887.710000000003,2,5,5,255,"At Risk"
568.0,0,111,12884.010000000002,5,5,5,555,Champions
1573.0,6,110,12883.950000000004,4,5,5,455,Champions
3555.0,23,94,12881.300000000001,2,3,5,235,"At Risk"
1991.0,4,100,12880.609999999997,5,4,5,545,Champions
3057.0,19,97,12879.220000000001,3,4,5,345,Loyal
1250.0,3,92,12878.209999999997,5,3,5,535,Others
14.0,3,97,12876.269999999999,5,4,5,545,Champions
2813.0,6,108,12875.199999999997,4,5,5,455,Champions
4252.0,18,101,12874.120000000004,3,4,5,345,Loyal
2473.0,0,98,12873.210000000006,5,4,5,545,Champions
4950.0,5,100,12869.769999999997,4,4,5,445,Champions
3786.0,30,119,12868.070000000002,2,5,5,255,"At Risk"
3019.0,20,98,12864.97,3,4,5,345,Loyal
3650.0,20,98,12864.43,3,4,5,345,Loyal
2952.0,48,98,12864.370000000004,1,4,5,145,"At Risk"
3744.0,0,95,12864.119999999995,5,3,5,535,Others
2300.0,5,88,12862.280000000002,4,2,5,425,Others
3844.0,20,102,12860.92,3,5,5,355,Loyal
2400.0,23,90,12860.350000000004,2,2,5,225,Lost
915.0,1,101,12857.700000000003,5,5,5,555,Champions
1955.0,18,102,12856.279999999997,3,5,5,355,Loyal
2121.0,41,107,12852.819999999998,1,5,5,155,"At Risk"
3235.0,0,96,12852.779999999995,5,4,5,545,Champions
2072.0,27,101,12852.449999999993,2,4,5,245,"At Risk"
1233.0,2,119,12849.800000000001,5,5,5,555,Champions
1411.0,0,94,12849.44,5,3,5,535,Others
472.0,22,96,12846.430000000004,3,4,5,345,Loyal
1586.0,29,107,12844.800000000001,2,5,5,255,"At Risk"
1266.0,39,94,12843.609999999995,1,3,5,135,"At Risk"
3042.0,15,104,12843.519999999999,3,5,5,355,Loyal
805.0,18,95,12843.34,3,3,5,335,Others
1786.0,2,88,12840.669999999995,5,2,5,525,Others
2303.0,1,117,12836.219999999998,5,5,5,555,Champions
2099.0,13,97,12834.979999999994,3,4,5,345,Loyal
3211.0,3,101,12831.71,5,5,5,555,Champions
3363.0,3,112,12831.209999999997,5,5,5,555,Champions
971.0,25,99,12828.35,2,4,5,245,"At Risk"
1933.0,37,103,12826.959999999997,2,5,5,255,"At Risk"
4036.0,2,100,12819.579999999996,5,4,5,545,Champions
425.0,26,99,12818.920000000002,2,4,5,245,"At Risk"
2650.0,10,110,12816.609999999997,4,5,5,455,Champions
2269.0,1,94,12815.599999999995,5,3,5,535,Others
4891.0,6,100,12815.439999999999,4,4,5,445,Champions
1784.0,6,106,12814.759999999993,4,5,5,455,Champions
1201.0,8,108,12814.63,4,5,5,455,Champions
445.0,62,94,12814.449999999997,1,3,5,135,"At Risk"
772.0,0,105,12810.489999999998,5,5,5,555,Champions
3492.0,44,100,12808.559999999998,1,4,5,145,"At Risk"
1655.0,2,98,12807.19,5,4,5,545,Champions
2759.0,0,109,12805.669999999996,5,5,5,555,Champions
2983.0,18,92,12804.88,3,3,5,335,Others
1611.0,48,92,12801.32,1,3,5,135,"At Risk"
706.0,4,106,12800.609999999997,5,5,5,555,Champions
4265.0,20,104,12797.289999999999,3,5,5,355,Loyal
4538.0,9,110,12796.25,4,5,5,455,Champions
2393.0,4,101,12789.810000000003,5,4,5,545,Champions
2594.0,27,106,12788.670000000004,2,5,5,255,"At Risk"
711.0,30,106,12786.609999999993,2,5,5,255,"At Risk"
84.0,32,81,12784.460000000003,2,1,5,215,Lost
3603.0,42,96,12781.070000000002,1,3,5,135,"At Risk"
3715.0,21,95,12780.64,3,3,5,335,Others
4848.0,49,89,12780.019999999995,1,2,5,125,Lost
2341.0,12,101,12779.639999999996,3,4,5,345,Loyal
2016.0,5,100,12778.489999999998,4,4,5,445,Champions
3995.0,0,92,12778.459999999995,5,3,5,535,Others
1293.0,51,102,12774.980000000009,1,5,5,155,"At Risk"
2123.0,65,111,12774.759999999998,1,5,5,155,"At Risk"
1172.0,35,100,12772.63999999999,2,4,5,245,"At Risk"
1958.0,57,95,12772.44,1,3,5,135,"At Risk"
4504.0,17,108,12772.429999999997,3,5,5,355,Loyal
380.0,54,81,12771.259999999998,1,1,5,115,Lost
3563.0,13,93,12767.180000000002,3,3,5,335,Others
2868.0,5,99,12765.309999999998,4,4,5,445,Champions
4057.0,44,102,12763.67,1,5,5,155,"At Risk"
4954.0,1,90,12763.029999999999,5,2,5,525,Others
4649.0,11,105,12762.9,4,5,5,455,Champions
3234.0,41,99,12761.840000000002,1,4,5,145,"At Risk"
2275.0,40,99,12758.860000000002,1,4,5,145,"At Risk"
1295.0,61,85,12757.470000000001,1,1,5,115,Lost
458.0,5,95,12756.49,4,3,5,435,Others
4376.0,13,96,12752.62,3,4,5,345,Loyal
952.0,7,105,12751.229999999998,4,5,5,455,Champions
1226.0,24,90,12750.599999999999,2,2,5,225,Lost
2248.0,13,94,12750.529999999999,3,3,5,335,Others
2652.0,18,117,12749.75,3,5,5,355,Loyal
2682.0,1,96,12749.430000000002,5,4,5,545,Champions
1425.0,8,99,12744.46,4,4,5,445,Champions
1432.0,6,102,12741.17,4,5,5,455,Champions
262.0,58,109,12738.789999999994,1,5,5,155,"At Risk"
1890.0,18,103,12737.599999999993,3,5,5,355,Loyal
4425.0,103,100,12736.449999999999,1,4,5,145,"At Risk"
1297.0,60,94,12733.440000000004,1,3,5,135,"At Risk"
4521.0,19,94,12730.850000000004,3,3,5,335,Others
822.0,14,92,12729.040000000005,3,3,5,335,Others
4130.0,7,88,12724.900000000001,4,2,5,425,Others
4098.0,14,103,12724.749999999993,3,5,5,355,Loyal
3483.0,20,88,12722.109999999995,3,2,5,325,Others
466.0,0,98,12719.089999999998,5,4,5,545,Champions
143.0,12,104,12713.069999999996,3,5,5,355,Loyal
4270.0,13,94,12712.149999999996,3,3,5,335,Others
1475.0,20,100,12711.200000000003,3,4,5,345,Loyal
3793.0,54,88,12709.189999999997,1,2,5,125,Lost
4287.0,0,104,12707.339999999998,5,5,5,555,Champions
4929.0,10,118,12700.929999999997,4,5,5,455,Champions
2938.0,21,92,12700.829999999996,3,3,5,335,Others
4421.0,0,89,12694.199999999997,5,2,5,525,Others
2953.0,36,83,12693.230000000001,2,1,5,215,Lost
1715.0,10,93,12693.049999999994,4,3,5,435,Others
3909.0,11,104,12692.679999999998,4,5,5,455,Champions
962.0,41,101,12691.680000000004,1,4,5,145,"At Risk"
2315.0,51,104,12687.91,1,5,5,155,"At Risk"
926.0,22,96,12686.54,3,4,5,345,Loyal
3587.0,26,101,12685.929999999998,2,4,5,245,"At Risk"
1654.0,44,97,12684.109999999997,1,4,5,145,"At Risk"
4047.0,4,88,12682.250000000002,5,2,5,525,Others
1961.0,26,102,12679.360000000002,2,5,5,255,"At Risk"
2584.0,2,99,12677.17,5,4,5,545,Champions
1308.0,28,77,12674.169999999998,2,1,5,215,Lost
1675.0,10,97,12673.189999999997,4,4,5,445,Champions
206.0,32,94,12671.069999999996,2,3,5,235,"At Risk"
615.0,22,103,12671.060000000001,3,5,5,355,Loyal
3275.0,0,102,12670.55,5,5,5,555,Champions
4224.0,27,90,12667.179999999998,2,2,5,225,Lost
4293.0,79,103,12666.320000000003,1,5,5,155,"At Risk"
4041.0,82,113,12664.42999999999,1,5,5,155,"At Risk"
2815.0,9,98,12664.019999999999,4,4,5,445,Champions
3673.0,2,92,12662.669999999998,5,3,5,535,Others
3682.0,30,95,12661.340000000004,2,3,5,235,"At Risk"
2820.0,4,110,12658.439999999999,5,5,5,555,Champions
2251.0,75,108,12657.419999999996,1,5,5,155,"At Risk"
3809.0,21,99,12656.81,3,4,5,345,Loyal
2011.0,27,95,12655.84,2,3,5,235,"At Risk"
694.0,15,101,12654.88,3,4,5,345,Loyal
302.0,9,88,12652.499999999995,4,2,5,425,Others
1300.0,11,93,12650.29,3,3,5,335,Others
4496.0,15,86,12647.510000000004,3,2,5,325,Others
3257.0,20,103,12645.159999999993,3,5,5,355,Loyal
4626.0,25,100,12640.820000000003,2,4,5,245,"At Risk"
4013.0,15,98,12640.779999999997,3,4,5,345,Loyal
3487.0,23,114,12639.079999999998,2,5,5,255,"At Risk"
1525.0,38,96,12638.439999999999,2,3,5,235,"At Risk"
2734.0,38,92,12637.549999999997,2,3,5,235,"At Risk"
4055.0,23,102,12636.499999999998,2,5,5,255,"At Risk"
4910.0,64,89,12635.929999999998,1,2,5,125,Lost
426.0,4,110,12633.8,5,5,5,555,Champions
1225.0,7,105,12630.130000000001,4,5,5,455,Champions
4760.0,2,87,12629.879999999997,5,2,5,525,Others
474.0,19,97,12629.19,3,4,5,345,Loyal
4694.0,8,106,12627.469999999998,4,5,5,455,Champions
2135.0,25,106,12626.789999999999,2,5,5,255,"At Risk"
3980.0,27,110,12625.340000000006,2,5,5,255,"At Risk"
3355.0,8,109,12625.069999999998,4,5,5,455,Champions
2649.0,2,102,12623.409999999996,5,5,5,555,Champions
1773.0,8,107,12621.279999999999,4,5,5,455,Champions
3127.0,11,105,12620.49999999999,4,5,5,455,Champions
921.0,37,97,12618.930000000008,2,4,5,245,"At Risk"
1054.0,0,95,12618.879999999994,5,3,5,535,Others
1721.0,5,96,12618.839999999997,4,4,5,445,Champions
4021.0,27,99,12617.260000000006,2,4,5,245,"At Risk"
2444.0,46,84,12615.019999999995,1,1,5,115,Lost
